mDot tR H2 O2 N2 H2O H O OH HO2 H2O2 N NO NO2 T
1.1589e-01 9.3213e-05 4.1955e-03 3.5854e-02 7.4512e-01 1.9705e-01 1.6991e-03 6.3418e-03 9.6920e-03 1.7403e-05 2.3914e-05 2.9352e-10 4.6471e-07 3.2150e-12 1.7523e+03
1.1724e-01 9.2238e-05 4.2019e-03 3.5954e-02 7.4512e-01 1.9694e-01 1.7063e-03 6.3586e-03 9.6749e-03 1.7498e-05 2.4153e-05 2.8728e-10 4.4985e-07 3.1030e-12 1.7502e+03
1.1860e-01 9.1274e-05 4.2084e-03 3.6054e-02 7.4512e-01 1.9683e-01 1.7135e-03 6.3753e-03 9.6577e-03 1.7594e-05 2.4395e-05 2.8115e-10 4.3542e-07 2.9947e-12 1.7481e+03
1.1997e-01 9.0320e-05 4.2149e-03 3.6154e-02 7.4512e-01 1.9671e-01 1.7207e-03 6.3919e-03 9.6402e-03 1.7690e-05 2.4638e-05 2.7512e-10 4.2141e-07 2.8901e-12 1.7461e+03
1.2136e-01 8.9376e-05 4.2214e-03 3.6255e-02 7.4512e-01 1.9660e-01 1.7280e-03 6.4085e-03 9.6227e-03 1.7786e-05 2.4882e-05 2.6920e-10 4.0780e-07 2.7891e-12 1.7440e+03
1.2277e-01 8.8442e-05 4.2280e-03 3.6356e-02 7.4512e-01 1.9648e-01 1.7352e-03 6.4250e-03 9.6050e-03 1.7884e-05 2.5129e-05 2.6338e-10 3.9459e-07 2.6915e-12 1.7419e+03
1.2419e-01 8.7518e-05 4.2345e-03 3.6458e-02 7.4512e-01 1.9637e-01 1.7425e-03 6.4414e-03 9.5871e-03 1.7982e-05 2.5378e-05 2.5766e-10 3.8177e-07 2.5972e-12 1.7399e+03
1.2563e-01 8.6604e-05 4.2411e-03 3.6560e-02 7.4512e-01 1.9625e-01 1.7498e-03 6.4577e-03 9.5691e-03 1.8080e-05 2.5628e-05 2.5204e-10 3.6932e-07 2.5061e-12 1.7378e+03
1.2709e-01 8.5700e-05 4.2478e-03 3.6662e-02 7.4512e-01 1.9614e-01 1.7571e-03 6.4740e-03 9.5510e-03 1.8180e-05 2.5880e-05 2.4652e-10 3.5724e-07 2.4181e-12 1.7357e+03
1.2856e-01 8.4805e-05 4.2544e-03 3.6766e-02 7.4512e-01 1.9602e-01 1.7643e-03 6.4901e-03 9.5326e-03 1.8280e-05 2.6133e-05 2.4110e-10 3.4552e-07 2.3331e-12 1.7336e+03
1.3005e-01 8.3920e-05 4.2611e-03 3.6869e-02 7.4512e-01 1.9591e-01 1.7716e-03 6.5062e-03 9.5142e-03 1.8380e-05 2.6389e-05 2.3578e-10 3.3414e-07 2.2510e-12 1.7315e+03
1.3156e-01 8.3045e-05 4.2679e-03 3.6973e-02 7.4512e-01 1.9579e-01 1.7789e-03 6.5222e-03 9.4956e-03 1.8481e-05 2.6646e-05 2.3055e-10 3.2310e-07 2.1717e-12 1.7295e+03
1.3308e-01 8.2179e-05 4.2746e-03 3.7077e-02 7.4512e-01 1.9568e-01 1.7863e-03 6.5381e-03 9.4768e-03 1.8583e-05 2.6905e-05 2.2541e-10 3.1239e-07 2.0951e-12 1.7274e+03
1.3463e-01 8.1322e-05 4.2814e-03 3.7182e-02 7.4512e-01 1.9556e-01 1.7936e-03 6.5539e-03 9.4579e-03 1.8686e-05 2.7166e-05 2.2037e-10 3.0201e-07 2.0211e-12 1.7253e+03
1.3619e-01 8.0474e-05 4.2883e-03 3.7288e-02 7.4512e-01 1.9544e-01 1.8009e-03 6.5697e-03 9.4388e-03 1.8790e-05 2.7428e-05 2.1542e-10 2.9193e-07 1.9497e-12 1.7232e+03
1.3777e-01 7.9635e-05 4.2952e-03 3.7394e-02 7.4512e-01 1.9533e-01 1.8082e-03 6.5853e-03 9.4196e-03 1.8894e-05 2.7692e-05 2.1055e-10 2.8216e-07 1.8807e-12 1.7211e+03
1.3936e-01 7.8806e-05 4.3021e-03 3.7500e-02 7.4512e-01 1.9521e-01 1.8156e-03 6.6009e-03 9.4002e-03 1.8999e-05 2.7957e-05 2.0578e-10 2.7269e-07 1.8141e-12 1.7190e+03
1.4098e-01 7.7985e-05 4.3090e-03 3.7607e-02 7.4512e-01 1.9509e-01 1.8229e-03 6.6163e-03 9.3807e-03 1.9104e-05 2.8224e-05 2.0110e-10 2.6350e-07 1.7497e-12 1.7169e+03
1.4261e-01 7.7173e-05 4.3160e-03 3.7715e-02 7.4512e-01 1.9498e-01 1.8303e-03 6.6317e-03 9.3611e-03 1.9211e-05 2.8493e-05 1.9650e-10 2.5459e-07 1.6876e-12 1.7148e+03
1.4426e-01 7.6370e-05 4.3230e-03 3.7823e-02 7.4512e-01 1.9486e-01 1.8376e-03 6.6470e-03 9.3413e-03 1.9318e-05 2.8763e-05 1.9199e-10 2.4595e-07 1.6276e-12 1.7127e+03
1.4594e-01 7.5575e-05 4.3301e-03 3.7931e-02 7.4512e-01 1.9474e-01 1.8450e-03 6.6621e-03 9.3213e-03 1.9425e-05 2.9035e-05 1.8756e-10 2.3758e-07 1.5696e-12 1.7106e+03
1.4763e-01 7.4789e-05 4.3372e-03 3.8040e-02 7.4512e-01 1.9462e-01 1.8523e-03 6.6772e-03 9.3012e-03 1.9534e-05 2.9309e-05 1.8322e-10 2.2947e-07 1.5137e-12 1.7084e+03
1.4934e-01 7.4011e-05 4.3444e-03 3.8150e-02 7.4512e-01 1.9450e-01 1.8597e-03 6.6922e-03 9.2810e-03 1.9643e-05 2.9584e-05 1.7895e-10 2.2161e-07 1.4597e-12 1.7063e+03
1.5107e-01 7.3241e-05 4.3516e-03 3.8260e-02 7.4512e-01 1.9438e-01 1.8671e-03 6.7070e-03 9.2606e-03 1.9754e-05 2.9860e-05 1.7477e-10 2.1399e-07 1.4075e-12 1.7042e+03
1.5282e-01 7.2480e-05 4.3589e-03 3.8371e-02 7.4512e-01 1.9426e-01 1.8744e-03 6.7218e-03 9.2400e-03 1.9865e-05 3.0138e-05 1.7067e-10 2.0661e-07 1.3572e-12 1.7021e+03
1.5459e-01 7.1727e-05 4.3662e-03 3.8482e-02 7.4512e-01 1.9414e-01 1.8818e-03 6.7364e-03 9.2193e-03 1.9976e-05 3.0418e-05 1.6665e-10 1.9946e-07 1.3086e-12 1.7000e+03
1.5638e-01 7.0981e-05 4.3735e-03 3.8594e-02 7.4512e-01 1.9402e-01 1.8892e-03 6.7510e-03 9.1985e-03 2.0089e-05 3.0698e-05 1.6270e-10 1.9254e-07 1.2616e-12 1.6978e+03
1.5820e-01 7.0244e-05 4.3809e-03 3.8707e-02 7.4512e-01 1.9390e-01 1.8966e-03 6.7654e-03 9.1775e-03 2.0202e-05 3.0981e-05 1.5883e-10 1.8583e-07 1.2163e-12 1.6957e+03
1.6003e-01 6.9515e-05 4.3884e-03 3.8820e-02 7.4512e-01 1.9378e-01 1.9039e-03 6.7797e-03 9.1564e-03 2.0316e-05 3.1264e-05 1.5504e-10 1.7933e-07 1.1726e-12 1.6936e+03
1.6189e-01 6.8793e-05 4.3959e-03 3.8934e-02 7.4512e-01 1.9365e-01 1.9113e-03 6.7939e-03 9.1351e-03 2.0431e-05 3.1549e-05 1.5132e-10 1.7304e-07 1.1303e-12 1.6914e+03
1.6376e-01 6.8079e-05 4.4035e-03 3.9048e-02 7.4512e-01 1.9353e-01 1.9187e-03 6.8080e-03 9.1137e-03 2.0547e-05 3.1835e-05 1.4767e-10 1.6695e-07 1.0896e-12 1.6893e+03
1.6566e-01 6.7373e-05 4.4111e-03 3.9163e-02 7.4512e-01 1.9341e-01 1.9261e-03 6.8219e-03 9.0921e-03 2.0664e-05 3.2123e-05 1.4410e-10 1.6105e-07 1.0502e-12 1.6872e+03
1.6758e-01 6.6674e-05 4.4188e-03 3.9279e-02 7.4512e-01 1.9329e-01 1.9335e-03 6.8358e-03 9.0704e-03 2.0782e-05 3.2411e-05 1.4060e-10 1.5534e-07 1.0122e-12 1.6850e+03
1.6952e-01 6.5983e-05 4.4266e-03 3.9395e-02 7.4512e-01 1.9316e-01 1.9408e-03 6.8495e-03 9.0486e-03 2.0900e-05 3.2701e-05 1.3716e-10 1.4982e-07 9.7559e-13 1.6829e+03
1.7149e-01 6.5299e-05 4.4344e-03 3.9513e-02 7.4512e-01 1.9304e-01 1.9482e-03 6.8631e-03 9.0266e-03 2.1019e-05 3.2992e-05 1.3380e-10 1.4447e-07 9.4021e-13 1.6807e+03
1.7348e-01 6.4623e-05 4.4423e-03 3.9630e-02 7.4512e-01 1.9291e-01 1.9556e-03 6.8766e-03 9.0044e-03 2.1140e-05 3.3284e-05 1.3050e-10 1.3930e-07 9.0606e-13 1.6786e+03
1.7549e-01 6.3953e-05 4.4502e-03 3.9749e-02 7.4512e-01 1.9279e-01 1.9630e-03 6.8899e-03 8.9822e-03 2.1261e-05 3.3577e-05 1.2727e-10 1.3429e-07 8.7311e-13 1.6764e+03
1.7752e-01 6.3291e-05 4.4582e-03 3.9868e-02 7.4512e-01 1.9266e-01 1.9703e-03 6.9031e-03 8.9597e-03 2.1383e-05 3.3872e-05 1.2410e-10 1.2945e-07 8.4131e-13 1.6742e+03
1.7958e-01 6.2636e-05 4.4663e-03 3.9988e-02 7.4512e-01 1.9254e-01 1.9777e-03 6.9162e-03 8.9372e-03 2.1506e-05 3.4167e-05 1.2100e-10 1.2477e-07 8.1061e-13 1.6721e+03
1.8166e-01 6.1988e-05 4.4744e-03 4.0108e-02 7.4512e-01 1.9241e-01 1.9851e-03 6.9292e-03 8.9145e-03 2.1630e-05 3.4463e-05 1.1797e-10 1.2024e-07 7.8100e-13 1.6699e+03
1.8377e-01 6.1346e-05 4.4826e-03 4.0230e-02 7.4512e-01 1.9228e-01 1.9924e-03 6.9420e-03 8.8916e-03 2.1755e-05 3.4760e-05 1.1499e-10 1.1586e-07 7.5242e-13 1.6678e+03
1.8590e-01 6.0712e-05 4.4909e-03 4.0352e-02 7.4512e-01 1.9215e-01 1.9998e-03 6.9546e-03 8.8686e-03 2.1881e-05 3.5058e-05 1.1208e-10 1.1162e-07 7.2484e-13 1.6656e+03
1.8805e-01 6.0084e-05 4.4993e-03 4.0475e-02 7.4512e-01 1.9203e-01 2.0071e-03 6.9672e-03 8.8455e-03 2.2008e-05 3.5357e-05 1.0923e-10 1.0752e-07 6.9823e-13 1.6634e+03
1.9023e-01 5.9463e-05 4.5078e-03 4.0599e-02 7.4512e-01 1.9190e-01 2.0145e-03 6.9795e-03 8.8222e-03 2.2136e-05 3.5657e-05 1.0644e-10 1.0356e-07 6.7256e-13 1.6612e+03
1.9244e-01 5.8849e-05 4.5163e-03 4.0723e-02 7.4512e-01 1.9177e-01 2.0218e-03 6.9918e-03 8.7988e-03 2.2265e-05 3.5957e-05 1.0371e-10 9.9735e-08 6.4779e-13 1.6591e+03
1.9467e-01 5.8241e-05 4.5249e-03 4.0848e-02 7.4512e-01 1.9164e-01 2.0292e-03 7.0039e-03 8.7753e-03 2.2395e-05 3.6258e-05 1.0103e-10 9.6036e-08 6.2390e-13 1.6569e+03
1.9692e-01 5.7639e-05 4.5336e-03 4.0974e-02 7.4512e-01 1.9151e-01 2.0365e-03 7.0158e-03 8.7516e-03 2.2526e-05 3.6560e-05 9.8414e-11 9.2461e-08 6.0084e-13 1.6547e+03
1.9920e-01 5.7044e-05 4.5424e-03 4.1101e-02 7.4512e-01 1.9137e-01 2.0438e-03 7.0276e-03 8.7277e-03 2.2658e-05 3.6862e-05 9.5852e-11 8.9006e-08 5.7860e-13 1.6525e+03
2.0151e-01 5.6456e-05 4.5513e-03 4.1229e-02 7.4512e-01 1.9124e-01 2.0511e-03 7.0392e-03 8.7038e-03 2.2791e-05 3.7165e-05 9.3346e-11 8.5669e-08 5.5715e-13 1.6503e+03
2.0385e-01 5.5873e-05 4.5602e-03 4.1358e-02 7.4512e-01 1.9111e-01 2.0584e-03 7.0507e-03 8.6796e-03 2.2925e-05 3.7468e-05 9.0893e-11 8.2445e-08 5.3646e-13 1.6481e+03
2.0621e-01 5.5297e-05 4.5693e-03 4.1487e-02 7.4512e-01 1.9098e-01 2.0657e-03 7.0621e-03 8.6554e-03 2.3060e-05 3.7771e-05 8.8493e-11 7.9332e-08 5.1650e-13 1.6459e+03
2.0860e-01 5.4727e-05 4.5784e-03 4.1618e-02 7.4512e-01 1.9084e-01 2.0730e-03 7.0732e-03 8.6310e-03 2.3197e-05 3.8075e-05 8.6146e-11 7.6325e-08 4.9725e-13 1.6437e+03
2.1102e-01 5.4163e-05 4.5877e-03 4.1749e-02 7.4512e-01 1.9071e-01 2.0802e-03 7.0842e-03 8.6065e-03 2.3334e-05 3.8380e-05 8.3850e-11 7.3421e-08 4.7868e-13 1.6415e+03
2.1347e-01 5.3605e-05 4.5970e-03 4.1881e-02 7.4512e-01 1.9057e-01 2.0875e-03 7.0950e-03 8.5818e-03 2.3473e-05 3.8684e-05 8.1605e-11 7.0617e-08 4.6077e-13 1.6393e+03
2.1594e-01 5.3053e-05 4.6065e-03 4.2015e-02 7.4512e-01 1.9044e-01 2.0947e-03 7.1057e-03 8.5570e-03 2.3613e-05 3.8989e-05 7.9409e-11 6.7911e-08 4.4350e-13 1.6371e+03
2.1844e-01 5.2506e-05 4.6160e-03 4.2149e-02 7.4512e-01 1.9030e-01 2.1020e-03 7.1162e-03 8.5321e-03 2.3754e-05 3.9294e-05 7.7262e-11 6.5298e-08 4.2685e-13 1.6349e+03
2.2098e-01 5.1966e-05 4.6257e-03 4.2284e-02 7.4512e-01 1.9016e-01 2.1092e-03 7.1265e-03 8.5070e-03 2.3896e-05 3.9599e-05 7.5163e-11 6.2777e-08 4.1079e-13 1.6327e+03
2.2354e-01 5.1431e-05 4.6355e-03 4.2420e-02 7.4512e-01 1.9002e-01 2.1164e-03 7.1367e-03 8.4818e-03 2.4039e-05 3.9904e-05 7.3112e-11 6.0344e-08 3.9531e-13 1.6305e+03
2.2613e-01 5.0902e-05 4.6453e-03 4.2557e-02 7.4512e-01 1.8988e-01 2.1236e-03 7.1466e-03 8.4565e-03 2.4184e-05 4.0209e-05 7.1106e-11 5.7997e-08 3.8038e-13 1.6283e+03
2.2875e-01 5.0379e-05 4.6553e-03 4.2696e-02 7.4512e-01 1.8974e-01 2.1307e-03 7.1564e-03 8.4310e-03 2.4330e-05 4.0513e-05 6.9147e-11 5.5732e-08 3.6598e-13 1.6260e+03
2.3140e-01 4.9861e-05 4.6655e-03 4.2835e-02 7.4512e-01 1.8960e-01 2.1379e-03 7.1660e-03 8.4054e-03 2.4477e-05 4.0818e-05 6.7231e-11 5.3547e-08 3.5210e-13 1.6238e+03
2.3408e-01 4.9349e-05 4.6757e-03 4.2975e-02 7.4512e-01 1.8946e-01 2.1450e-03 7.1754e-03 8.3796e-03 2.4625e-05 4.1122e-05 6.5360e-11 5.1440e-08 3.3873e-13 1.6216e+03
2.3680e-01 4.8842e-05 4.6861e-03 4.3117e-02 7.4512e-01 1.8932e-01 2.1521e-03 7.1846e-03 8.3537e-03 2.4775e-05 4.1426e-05 6.3532e-11 4.9408e-08 3.2583e-13 1.6194e+03
2.3954e-01 4.8341e-05 4.6966e-03 4.3259e-02 7.4512e-01 1.8917e-01 2.1592e-03 7.1936e-03 8.3277e-03 2.4926e-05 4.1730e-05 6.1746e-11 4.7449e-08 3.1340e-13 1.6171e+03
2.4232e-01 4.7844e-05 4.7072e-03 4.3403e-02 7.4512e-01 1.8903e-01 2.1663e-03 7.2025e-03 8.3015e-03 2.5078e-05 4.2033e-05 6.0002e-11 4.5560e-08 3.0142e-13 1.6149e+03
2.4513e-01 4.7354e-05 4.7179e-03 4.3548e-02 7.4512e-01 1.8888e-01 2.1733e-03 7.2111e-03 8.2752e-03 2.5232e-05 4.2336e-05 5.8299e-11 4.3740e-08 2.8987e-13 1.6126e+03
2.4797e-01 4.6868e-05 4.7288e-03 4.3694e-02 7.4512e-01 1.8874e-01 2.1804e-03 7.2195e-03 8.2488e-03 2.5387e-05 4.2638e-05 5.6635e-11 4.1985e-08 2.7874e-13 1.6104e+03
2.5084e-01 4.6387e-05 4.7399e-03 4.3841e-02 7.4512e-01 1.8859e-01 2.1874e-03 7.2278e-03 8.2223e-03 2.5544e-05 4.2939e-05 5.5011e-11 4.0294e-08 2.6801e-13 1.6081e+03
2.5375e-01 4.5912e-05 4.7511e-03 4.3989e-02 7.4512e-01 1.8844e-01 2.1944e-03 7.2358e-03 8.1956e-03 2.5702e-05 4.3239e-05 5.3425e-11 3.8665e-08 2.5767e-13 1.6059e+03
2.5669e-01 4.5442e-05 4.7624e-03 4.4139e-02 7.4512e-01 1.8829e-01 2.2013e-03 7.2436e-03 8.1687e-03 2.5861e-05 4.3539e-05 5.1878e-11 3.7095e-08 2.4771e-13 1.6036e+03
2.5967e-01 4.4976e-05 4.7739e-03 4.4290e-02 7.4512e-01 1.8814e-01 2.2083e-03 7.2512e-03 8.1418e-03 2.6022e-05 4.3838e-05 5.0367e-11 3.5583e-08 2.3811e-13 1.6014e+03
2.6268e-01 4.4516e-05 4.7855e-03 4.4442e-02 7.4512e-01 1.8799e-01 2.2152e-03 7.2585e-03 8.1147e-03 2.6184e-05 4.4136e-05 4.8893e-11 3.4127e-08 2.2887e-13 1.5991e+03
2.6572e-01 4.4060e-05 4.7973e-03 4.4595e-02 7.4512e-01 1.8784e-01 2.2220e-03 7.2657e-03 8.0874e-03 2.6348e-05 4.4433e-05 4.7455e-11 3.2725e-08 2.1996e-13 1.5968e+03
2.6880e-01 4.3610e-05 4.8092e-03 4.4750e-02 7.4512e-01 1.8768e-01 2.2289e-03 7.2726e-03 8.0601e-03 2.6514e-05 4.4728e-05 4.6051e-11 3.1375e-08 2.1137e-13 1.5946e+03
2.7192e-01 4.3164e-05 4.8213e-03 4.4907e-02 7.4512e-01 1.8753e-01 2.2357e-03 7.2793e-03 8.0326e-03 2.6681e-05 4.5023e-05 4.4682e-11 3.0075e-08 2.0311e-13 1.5923e+03
2.7507e-01 4.2723e-05 4.8336e-03 4.5064e-02 7.4512e-01 1.8737e-01 2.2425e-03 7.2858e-03 8.0050e-03 2.6849e-05 4.5316e-05 4.3347e-11 2.8824e-08 1.9514e-13 1.5900e+03
2.7826e-01 4.2286e-05 4.8461e-03 4.5223e-02 7.4512e-01 1.8722e-01 2.2492e-03 7.2920e-03 7.9772e-03 2.7019e-05 4.5608e-05 4.2044e-11 2.7620e-08 1.8747e-13 1.5877e+03
2.8148e-01 4.1855e-05 4.8587e-03 4.5384e-02 7.4512e-01 1.8706e-01 2.2560e-03 7.2980e-03 7.9493e-03 2.7191e-05 4.5898e-05 4.0774e-11 2.6462e-08 1.8008e-13 1.5855e+03
2.8474e-01 4.1427e-05 4.8715e-03 4.5546e-02 7.4512e-01 1.8690e-01 2.2627e-03 7.3038e-03 7.9213e-03 2.7365e-05 4.6187e-05 3.9536e-11 2.5347e-08 1.7297e-13 1.5832e+03
2.8804e-01 4.1005e-05 4.8845e-03 4.5709e-02 7.4512e-01 1.8674e-01 2.2693e-03 7.3093e-03 7.8931e-03 2.7540e-05 4.6474e-05 3.8329e-11 2.4275e-08 1.6612e-13 1.5809e+03
2.9138e-01 4.0586e-05 4.8977e-03 4.5874e-02 7.4512e-01 1.8657e-01 2.2759e-03 7.3146e-03 7.8649e-03 2.7717e-05 4.6760e-05 3.7153e-11 2.3244e-08 1.5952e-13 1.5786e+03
2.9476e-01 4.0173e-05 4.9111e-03 4.6041e-02 7.4512e-01 1.8641e-01 2.2825e-03 7.3196e-03 7.8364e-03 2.7896e-05 4.7043e-05 3.6006e-11 2.2252e-08 1.5317e-13 1.5763e+03
2.9818e-01 3.9763e-05 4.9247e-03 4.6209e-02 7.4512e-01 1.8625e-01 2.2890e-03 7.3244e-03 7.8079e-03 2.8076e-05 4.7325e-05 3.4888e-11 2.1299e-08 1.4706e-13 1.5740e+03
3.0163e-01 3.9358e-05 4.9385e-03 4.6379e-02 7.4512e-01 1.8608e-01 2.2955e-03 7.3288e-03 7.7792e-03 2.8259e-05 4.7605e-05 3.3800e-11 2.0383e-08 1.4117e-13 1.5717e+03
3.0513e-01 3.8958e-05 4.9525e-03 4.6550e-02 7.4512e-01 1.8591e-01 2.3020e-03 7.3331e-03 7.7504e-03 2.8443e-05 4.7883e-05 3.2739e-11 1.9502e-08 1.3550e-13 1.5694e+03
3.0867e-01 3.8561e-05 4.9667e-03 4.6723e-02 7.4512e-01 1.8574e-01 2.3084e-03 7.3370e-03 7.7214e-03 2.8629e-05 4.8159e-05 3.1706e-11 1.8655e-08 1.3005e-13 1.5670e+03
3.1224e-01 3.8169e-05 4.9812e-03 4.6898e-02 7.4512e-01 1.8557e-01 2.3148e-03 7.3407e-03 7.6924e-03 2.8817e-05 4.8433e-05 3.0700e-11 1.7842e-08 1.2480e-13 1.5647e+03
3.1586e-01 3.7781e-05 4.9958e-03 4.7075e-02 7.4512e-01 1.8540e-01 2.3211e-03 7.3441e-03 7.6631e-03 2.9007e-05 4.8704e-05 2.9720e-11 1.7060e-08 1.1975e-13 1.5624e+03
3.1952e-01 3.7397e-05 5.0107e-03 4.7253e-02 7.4512e-01 1.8523e-01 2.3274e-03 7.3473e-03 7.6338e-03 2.9199e-05 4.8974e-05 2.8766e-11 1.6309e-08 1.1488e-13 1.5601e+03
3.2323e-01 3.7017e-05 5.0258e-03 4.7433e-02 7.4512e-01 1.8505e-01 2.3336e-03 7.3501e-03 7.6043e-03 2.9394e-05 4.9240e-05 2.7837e-11 1.5589e-08 1.1020e-13 1.5577e+03
3.2697e-01 3.6641e-05 5.0412e-03 4.7615e-02 7.4512e-01 1.8487e-01 2.3398e-03 7.3527e-03 7.5747e-03 2.9590e-05 4.9504e-05 2.6933e-11 1.4896e-08 1.0570e-13 1.5554e+03
3.3076e-01 3.6270e-05 5.0568e-03 4.7799e-02 7.4512e-01 1.8469e-01 2.3459e-03 7.3550e-03 7.5450e-03 2.9788e-05 4.9766e-05 2.6053e-11 1.4232e-08 1.0137e-13 1.5530e+03
3.3460e-01 3.5902e-05 5.0727e-03 4.7985e-02 7.4512e-01 1.8451e-01 2.3520e-03 7.3569e-03 7.5151e-03 2.9988e-05 5.0025e-05 2.5197e-11 1.3594e-08 9.7207e-14 1.5507e+03
3.3848e-01 3.5538e-05 5.0888e-03 4.8173e-02 7.4512e-01 1.8433e-01 2.3580e-03 7.3586e-03 7.4851e-03 3.0191e-05 5.0281e-05 2.4364e-11 1.2982e-08 9.3200e-14 1.5483e+03
3.4240e-01 3.5178e-05 5.1052e-03 4.8363e-02 7.4512e-01 1.8415e-01 2.3640e-03 7.3599e-03 7.4549e-03 3.0396e-05 5.0535e-05 2.3554e-11 1.2395e-08 8.9345e-14 1.5460e+03
3.4637e-01 3.4822e-05 5.1219e-03 4.8555e-02 7.4512e-01 1.8396e-01 2.3699e-03 7.3610e-03 7.4246e-03 3.0603e-05 5.0785e-05 2.2766e-11 1.1831e-08 8.5639e-14 1.5436e+03
3.5038e-01 3.4469e-05 5.1389e-03 4.8750e-02 7.4512e-01 1.8377e-01 2.3757e-03 7.3617e-03 7.3942e-03 3.0813e-05 5.1032e-05 2.1999e-11 1.1291e-08 8.2074e-14 1.5412e+03
3.5445e-01 3.4120e-05 5.1561e-03 4.8946e-02 7.4512e-01 1.8358e-01 2.3815e-03 7.3621e-03 7.3636e-03 3.1024e-05 5.1277e-05 2.1254e-11 1.0772e-08 7.8647e-14 1.5389e+03
3.5855e-01 3.3776e-05 5.1736e-03 4.9145e-02 7.4512e-01 1.8339e-01 2.3872e-03 7.3622e-03 7.3330e-03 3.1239e-05 5.1518e-05 2.0530e-11 1.0275e-08 7.5351e-14 1.5365e+03
3.6271e-01 3.3434e-05 5.1915e-03 4.9346e-02 7.4512e-01 1.8320e-01 2.3928e-03 7.3619e-03 7.3021e-03 3.1455e-05 5.1756e-05 1.9826e-11 9.7990e-09 7.2183e-14 1.5341e+03
3.6691e-01 3.3097e-05 5.2096e-03 4.9549e-02 7.4512e-01 1.8300e-01 2.3984e-03 7.3613e-03 7.2712e-03 3.1675e-05 5.1991e-05 1.9141e-11 9.3424e-09 6.9138e-14 1.5317e+03
3.7117e-01 3.2763e-05 5.2281e-03 4.9754e-02 7.4512e-01 1.8281e-01 2.4039e-03 7.3603e-03 7.2401e-03 3.1896e-05 5.2222e-05 1.8476e-11 8.9049e-09 6.6211e-14 1.5293e+03
3.7547e-01 3.2432e-05 5.2469e-03 4.9962e-02 7.4512e-01 1.8261e-01 2.4094e-03 7.3590e-03 7.2088e-03 3.2121e-05 5.2450e-05 1.7830e-11 8.4857e-09 6.3397e-14 1.5269e+03
3.7982e-01 3.2105e-05 5.2660e-03 5.0173e-02 7.4512e-01 1.8240e-01 2.4148e-03 7.3574e-03 7.1774e-03 3.2348e-05 5.2674e-05 1.7203e-11 8.0841e-09 6.0694e-14 1.5245e+03
3.8422e-01 3.1782e-05 5.2854e-03 5.0386e-02 7.4512e-01 1.8220e-01 2.4200e-03 7.3553e-03 7.1459e-03 3.2578e-05 5.2895e-05 1.6594e-11 7.6996e-09 5.8096e-14 1.5221e+03
3.8868e-01 3.1462e-05 5.3052e-03 5.0601e-02 7.4512e-01 1.8199e-01 2.4253e-03 7.3529e-03 7.1142e-03 3.2810e-05 5.3112e-05 1.6002e-11 7.3314e-09 5.5601e-14 1.5197e+03
3.9318e-01 3.1145e-05 5.3254e-03 5.0819e-02 7.4512e-01 1.8178e-01 2.4304e-03 7.3502e-03 7.0824e-03 3.3046e-05 5.3325e-05 1.5427e-11 6.9789e-09 5.3203e-14 1.5172e+03
3.9774e-01 3.0832e-05 5.3459e-03 5.1040e-02 7.4512e-01 1.8157e-01 2.4354e-03 7.3470e-03 7.0505e-03 3.3284e-05 5.3534e-05 1.4870e-11 6.6416e-09 5.0900e-14 1.5148e+03
4.0235e-01 3.0522e-05 5.3668e-03 5.1264e-02 7.4512e-01 1.8136e-01 2.4404e-03 7.3435e-03 7.0184e-03 3.3525e-05 5.3740e-05 1.4329e-11 6.3188e-09 4.8688e-14 1.5124e+03
4.0701e-01 3.0215e-05 5.3881e-03 5.1490e-02 7.4512e-01 1.8114e-01 2.4453e-03 7.3396e-03 6.9861e-03 3.3770e-05 5.3941e-05 1.3804e-11 6.0099e-09 4.6563e-14 1.5099e+03
4.1173e-01 2.9912e-05 5.4098e-03 5.1720e-02 7.4512e-01 1.8092e-01 2.4501e-03 7.3352e-03 6.9538e-03 3.4017e-05 5.4138e-05 1.3294e-11 5.7145e-09 4.4524e-14 1.5075e+03
4.1650e-01 2.9612e-05 5.4319e-03 5.1952e-02 7.4512e-01 1.8070e-01 2.4548e-03 7.3305e-03 6.9212e-03 3.4268e-05 5.4332e-05 1.2800e-11 5.4321e-09 4.2565e-14 1.5050e+03
4.2133e-01 2.9315e-05 5.4544e-03 5.2187e-02 7.4512e-01 1.8047e-01 2.4594e-03 7.3253e-03 6.8885e-03 3.4522e-05 5.4521e-05 1.2321e-11 5.1620e-09 4.0685e-14 1.5026e+03
4.2622e-01 2.9022e-05 5.4773e-03 5.2426e-02 7.4512e-01 1.8024e-01 2.4639e-03 7.3197e-03 6.8557e-03 3.4779e-05 5.4705e-05 1.1856e-11 4.9039e-09 3.8880e-14 1.5001e+03
4.3116e-01 2.8731e-05 5.5007e-03 5.2668e-02 7.4512e-01 1.8001e-01 2.4683e-03 7.3137e-03 6.8227e-03 3.5039e-05 5.4886e-05 1.1406e-11 4.6572e-09 3.7148e-14 1.4976e+03
4.3615e-01 2.8444e-05 5.5245e-03 5.2912e-02 7.4512e-01 1.7978e-01 2.4726e-03 7.3073e-03 6.7895e-03 3.5303e-05 5.5062e-05 1.0969e-11 4.4215e-09 3.5485e-14 1.4951e+03
